src_addr,src_port,dst_addr,dst_port,protocol,packet_len
	Server Name Type: host_name (0)
	Server Name length: 13
	Server Name: www.apple.com
	Renegotiation info extension length: 0
	Supported Groups List Length: 10
	Supported Groups (5 groups)
	Supported Group: Reserved (GREASE) (0x2a2a)
	EC point formats Length: 1
	Elliptic curves point formats (1)
	EC point format: uncompressed (0)
	ALPN Extension Length: 12
	ALPN Protocol
	ALPN string length: 2
	ALPN Next Protocol: h2
	Certificate Status Type: OCSP (1)
	Responder ID list Length: 0
	Request Extensions Length: 0
	Signature Hash Algorithms Length: 22
	Signature Hash Algorithms (11 algorithms)
	Signature Algorithm: ecdsa_secp256r1_sha256 (0x0403)
	Signature Hash Algorithm Hash: SHA256 (4)
	Signature Hash Algorithm Signature: ECDSA (3)
	Client Key Share Length: 41
	Group: Reserved (GREASE) (10794)
	Key Exchange Length: 1
	Key Exchange: 00
	PSK Key Exchange Modes Length: 1
	PSK Key Exchange Mode: PSK with (EC)DHE key establishment (psk_dhe_ke) (1)
	Supported Versions length: 10
	Supported Version: Reserved (GREASE) (0x5a5a)
	Algorithms Length: 2
	Algorithm: zlib (1)
	Padding Data: 000000000000000000000000000000000000000000000000000000000000000000000000…
	JA3 Fullstring: 771,4865-4866-4867-49196-49195-52393-49200-49199-52392-49162-49161-49172-49171-157-156-53-47-49160-49170-10,0-23-65281-10-11-16-5-13-18-51-45-43-27-21,29-23-24-25,0
	JA3: 773906b0efdefa24a7f2b8eb6985bf37
	Cipher Suite: TLS_AES_128_GCM_SHA256 (0x1301)
	Cipher Suite: TLS_AES_256_GCM_SHA384 (0x1302)
	Cipher Suite: TLS_CHACHA20_POLY1305_SHA256 (0x1303)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384 (0xc02c)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256 (0xc02b)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256 (0xcca9)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384 (0xc030)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256 (0xc02f)
	Cipher Suite: TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256 (0xcca8)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA (0xc00a)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA (0xc009)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA (0xc014)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA (0xc013)
	Cipher Suite: TLS_RSA_WITH_AES_256_GCM_SHA384 (0x009d)
	Cipher Suite: TLS_RSA_WITH_AES_128_GCM_SHA256 (0x009c)
	Cipher Suite: TLS_RSA_WITH_AES_256_CBC_SHA (0x0035)
	Cipher Suite: TLS_RSA_WITH_AES_128_CBC_SHA (0x002f)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_3DES_EDE_CBC_SHA (0xc008)
	Cipher Suite: TLS_ECDHE_RSA_WITH_3DES_EDE_CBC_SHA (0xc012)
	Cipher Suite: TLS_RSA_WITH_3DES_EDE_CBC_SHA (0x000a)
	Extension: server_name (len=18)
	Server Name Indication extension
	Extension: extended_master_secret (len=0)
	Extension: renegotiation_info (len=1)
	Renegotiation Info extension
	Extension: supported_groups (len=12)
	Extension: ec_point_formats (len=2)
	Extension: application_layer_protocol_negotiation (len=14)
	Extension: status_request (len=5)
	Extension: signature_algorithms (len=24)
	Extension: signed_certificate_timestamp (len=0)
	Extension: key_share (len=43)
	Key Share extension
	Key Share Entry: Group: Reserved (GREASE), Key Exchange length: 1
	Key Share Entry: Group: x25519, Key Exchange length: 32
	Extension: psk_key_exchange_modes (len=2)
	Extension: supported_versions (len=11)
	Extension: compress_certificate (len=3)
	Extension: Reserved (GREASE) (len=1)
	Extension: padding (len=193)
	Type: server_name (0)
	Type: extended_master_secret (23)
	Type: renegotiation_info (65281)
	Type: supported_groups (10)
	Type: ec_point_formats (11)
	Type: application_layer_protocol_negotiation (16)
	Type: status_request (5)
	Type: signature_algorithms (13)
	Type: signed_certificate_timestamp (18)
	Type: key_share (51)
	Type: psk_key_exchange_modes (45)
	Type: supported_versions (43)
	Type: compress_certificate (27)
	Type: Reserved (GREASE) (51914)
	Type: padding (21)
	Length: 18
	Length: 0
	Length: 1
	Length: 12
	Length: 2
	Length: 14
	Length: 5
	Length: 24
	Length: 0
	Length: 43
	Length: 2
	Length: 11
	Length: 3
	Length: 1
	Length: 193
	Data: 00
	Supported Group: x25519 (0x001d)
	Supported Group: secp256r1 (0x0017)
	Supported Group: secp384r1 (0x0018)
	Supported Group: secp521r1 (0x0019)
	ALPN string length: 8
	ALPN Next Protocol: http/1.1
	Signature Algorithm: rsa_pss_rsae_sha256 (0x0804)
	Signature Algorithm: rsa_pkcs1_sha256 (0x0401)
	Signature Algorithm: ecdsa_secp384r1_sha384 (0x0503)
	Signature Algorithm: ecdsa_sha1 (0x0203)
	Signature Algorithm: rsa_pss_rsae_sha384 (0x0805)
	Signature Algorithm: rsa_pss_rsae_sha384 (0x0805)
	Signature Algorithm: rsa_pkcs1_sha384 (0x0501)
	Signature Algorithm: rsa_pss_rsae_sha512 (0x0806)
	Signature Algorithm: rsa_pkcs1_sha512 (0x0601)
	Signature Algorithm: rsa_pkcs1_sha1 (0x0201)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: SHA256 (4)
	Signature Hash Algorithm Hash: SHA384 (5)
	Signature Hash Algorithm Hash: SHA1 (2)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: SHA384 (5)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: SHA512 (6)
	Signature Hash Algorithm Hash: SHA1 (2)
	Signature Hash Algorithm Signature: SM2 (4)
	Signature Hash Algorithm Signature: RSA (1)
	Signature Hash Algorithm Signature: ECDSA (3)
	Signature Hash Algorithm Signature: ECDSA (3)
	Signature Hash Algorithm Signature: Unknown (5)
	Signature Hash Algorithm Signature: Unknown (5)
	Signature Hash Algorithm Signature: RSA (1)
	Signature Hash Algorithm Signature: Unknown (6)
	Signature Hash Algorithm Signature: RSA (1)
	Signature Hash Algorithm Signature: RSA (1)
	Group: x25519 (29)
	Key Exchange Length: 32
	Key Exchange: d130d3ef8dfd5b47b798d01a7b542061409e85e2fd0aa033218f5aedf16aea10
	Supported Version: TLS 1.3 (0x0304)
	Supported Version: TLS 1.2 (0x0303)
	Supported Version: TLS 1.1 (0x0302)
	Supported Version: TLS 1.0 (0x0301)

171.70.168.183,53,10.21.75.34,51665,UDP,75
171.70.168.183,53,10.21.75.34,54397,UDP,215
192.111.4.107,443,10.21.75.34,53162,TCP,257
10.21.75.34,53162,192.111.4.107,443,TCP,56
No attribute named ip
Just arrived: Packet (Length: 76)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0000 .... .... .... .... .... = Traffic Class: 0x00 (DSCP: CS0, ECN: Not-ECT)
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..00 .... .... .... .... .... = Explicit Congestion Notification: Not ECN-Capable Transport (0)
	.... 1110 1100 1100 0101 1110 = Flow Label: 0xecc5e
	Payload Length: 32
	Next Header: TCP (6)
	Hop Limit: 50
	Source Address: 2600:1406:1400:68c::1aca
	Destination Address: 2001:420:c0c8:1004::148
Layer TCP:
	Source Port: 443
	Destination Port: 53163
	Stream index: 15
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 0
	Sequence Number: 1    (relative sequence number)
	Sequence Number (raw): 2326589419
	Next Sequence Number: 1    (relative sequence number)
	Acknowledgment Number: 518    (relative ack number)
	Acknowledgment number (raw): 1271920661
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x010 (ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 0... = Push: Not set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······A····
	Window: 501
	Calculated window size: 64128
	Window size scaling factor: 128
	Checksum: 0xd4d2 [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 2769646511, TSecr 1998133921
	Length: 10
	Timestamp value: 2769646511
	Timestamp echo reply: 1998133921
	Timestamps
	Time since first frame in this TCP stream: 0.072184000 seconds
	Time since previous frame in this TCP stream: 0.037305000 seconds
	SEQ/ACK analysis
	This is an ACK to the segment in frame: 306
	The RTT to ACK the segment was: 0.037305000 seconds
	iRTT: 0.034470000 seconds
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)

10.21.75.34,53162,192.111.4.107,443,TCP,715
No attribute named ip
Just arrived: Packet (Length: 1324)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0010 .... .... .... .... .... = Traffic Class: 0x02 (DSCP: CS0, ECN: ECT(0))
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..10 .... .... .... .... .... = Explicit Congestion Notification: ECN-Capable Transport codepoint '10' (2)
	.... 1110 1100 1100 0101 1110 = Flow Label: 0xecc5e
	Payload Length: 1280
	Next Header: TCP (6)
	Hop Limit: 50
	Source Address: 2600:1406:1400:68c::1aca
	Destination Address: 2001:420:c0c8:1004::148
Layer TCP:
	Source Port: 443
	Destination Port: 53163
	Stream index: 15
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 1248
	Sequence Number: 1    (relative sequence number)
	Sequence Number (raw): 2326589419
	Next Sequence Number: 1249    (relative sequence number)
	Acknowledgment Number: 518    (relative ack number)
	Acknowledgment number (raw): 1271920661
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x010 (ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 0... = Push: Not set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······A····
	Window: 501
	Calculated window size: 64128
	Window size scaling factor: 128
	Checksum: 0xc404 [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 2769646512, TSecr 1998133921
	Length: 10
	Timestamp value: 2769646512
	Timestamp echo reply: 1998133921
	Timestamps
	Time since first frame in this TCP stream: 0.076022000 seconds
	Time since previous frame in this TCP stream: 0.003838000 seconds
	SEQ/ACK analysis
	iRTT: 0.034470000 seconds
	Bytes in flight: 1248
	Bytes sent since last PSH flag: 1248
	TCP payload (1248 bytes)
	TCP segment data (1064 bytes)
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)
Layer TLS:
	TLSv1.2 Record Layer: Handshake Protocol: Server Hello
	Content Type: Handshake (22)
	Version: TLS 1.2 (0x0303)
	Length: 122
	Handshake Protocol: Server Hello
	Handshake Type: Server Hello (2)
	Length: 118
	Version: TLS 1.2 (0x0303)
	Random: 067484f27cf5df579954c1c6bb2ec933f03d6f79776af722143c9a385f6df5a6
	Session ID Length: 32
	Session ID: b17cf650afa67c42fe885ed0fd50cabdfe02f8b53228ba125cdaf41905bfcf9c
	Cipher Suite: TLS_AES_256_GCM_SHA384 (0x1302)
	Compression Method: null (0)
	Extensions Length: 46
	Extension: supported_versions (len=2)
	Type: supported_versions (43)
	Length: 2
	Supported Version: TLS 1.3 (0x0304)
	Group: x25519 (29)
	Key Exchange Length: 32
	Key Exchange: 23cada13e336f677814e0a287d7d1066ea03bfbe5ca3a2a53d22ce612d3f1746
	JA3S Fullstring: 771,4866,43-51
	JA3S: 15af977ce25de452b96affa2addb1036
	Change Cipher Spec Message
	Opaque Type: Application Data (23)
	Encrypted Application Data: 751fc93eeea5ee252d19c702e85c83575362cd748a87b6281421842ca146f14a0e84d2c1…
	Application Data Protocol: http-over-tls
	TLSv1.3 Record Layer: Change Cipher Spec Protocol: Change Cipher Spec
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Change Cipher Spec (20)
	Version: TLS 1.2 (0x0303)
	Version: TLS 1.2 (0x0303)
	Length: 1
	Length: 46
	Extension: key_share (len=36)
	Key Share extension
	Key Share Entry: Group: x25519, Key Exchange length: 32
	Type: key_share (51)
	Length: 36

No attribute named ip
Just arrived: Packet (Length: 1324)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0010 .... .... .... .... .... = Traffic Class: 0x02 (DSCP: CS0, ECN: ECT(0))
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..10 .... .... .... .... .... = Explicit Congestion Notification: ECN-Capable Transport codepoint '10' (2)
	.... 1110 1100 1100 0101 1110 = Flow Label: 0xecc5e
	Payload Length: 1280
	Next Header: TCP (6)
	Hop Limit: 50
	Source Address: 2600:1406:1400:68c::1aca
	Destination Address: 2001:420:c0c8:1004::148
Layer TCP:
	Source Port: 443
	Destination Port: 53163
	Stream index: 15
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 1248
	Sequence Number: 1249    (relative sequence number)
	Sequence Number (raw): 2326590667
	Next Sequence Number: 2497    (relative sequence number)
	Acknowledgment Number: 518    (relative ack number)
	Acknowledgment number (raw): 1271920661
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x018 (PSH, ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 1... = Push: Set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······AP···
	Window: 501
	Calculated window size: 64128
	Window size scaling factor: 128
	Checksum: 0x0302 [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 2769646512, TSecr 1998133921
	Length: 10
	Timestamp value: 2769646512
	Timestamp echo reply: 1998133921
	Timestamps
	Time since first frame in this TCP stream: 0.076046000 seconds
	Time since previous frame in this TCP stream: 0.000024000 seconds
	SEQ/ACK analysis
	iRTT: 0.034470000 seconds
	Bytes in flight: 2496
	Bytes sent since last PSH flag: 2496
	TCP payload (1248 bytes)
	TCP segment data (1248 bytes)
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)

No attribute named ip
Just arrived: Packet (Length: 76)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0000 .... .... .... .... .... = Traffic Class: 0x00 (DSCP: CS0, ECN: Not-ECT)
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..00 .... .... .... .... .... = Explicit Congestion Notification: Not ECN-Capable Transport (0)
	.... 0111 0000 0111 0000 0000 = Flow Label: 0x70700
	Payload Length: 32
	Next Header: TCP (6)
	Hop Limit: 64
	Source Address: 2001:420:c0c8:1004::148
	Destination Address: 2600:1406:1400:68c::1aca
Layer TCP:
	Source Port: 53163
	Destination Port: 443
	Stream index: 15
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 0
	Sequence Number: 518    (relative sequence number)
	Sequence Number (raw): 1271920661
	Next Sequence Number: 518    (relative sequence number)
	Acknowledgment Number: 1249    (relative ack number)
	Acknowledgment number (raw): 2326590667
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x010 (ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 0... = Push: Not set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······A····
	Window: 2047
	Calculated window size: 131008
	Window size scaling factor: 64
	Checksum: 0xc9be [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 1998133962, TSecr 2769646512
	Length: 10
	Timestamp value: 1998133962
	Timestamp echo reply: 2769646512
	Timestamps
	Time since first frame in this TCP stream: 0.076097000 seconds
	Time since previous frame in this TCP stream: 0.000051000 seconds
	SEQ/ACK analysis
	This is an ACK to the segment in frame: 313
	The RTT to ACK the segment was: 0.000075000 seconds
	iRTT: 0.034470000 seconds
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)

No attribute named ip
Just arrived: Packet (Length: 76)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0000 .... .... .... .... .... = Traffic Class: 0x00 (DSCP: CS0, ECN: Not-ECT)
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..00 .... .... .... .... .... = Explicit Congestion Notification: Not ECN-Capable Transport (0)
	.... 0111 0000 0111 0000 0000 = Flow Label: 0x70700
	Payload Length: 32
	Next Header: TCP (6)
	Hop Limit: 64
	Source Address: 2001:420:c0c8:1004::148
	Destination Address: 2600:1406:1400:68c::1aca
Layer TCP:
	Source Port: 53163
	Destination Port: 443
	Stream index: 15
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 0
	Sequence Number: 518    (relative sequence number)
	Sequence Number (raw): 1271920661
	Next Sequence Number: 518    (relative sequence number)
	Acknowledgment Number: 2497    (relative ack number)
	Acknowledgment number (raw): 2326591915
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x010 (ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 0... = Push: Not set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······A····
	Window: 2028
	Calculated window size: 129792
	Window size scaling factor: 64
	Checksum: 0xc4f1 [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 1998133962, TSecr 2769646512
	Length: 10
	Timestamp value: 1998133962
	Timestamp echo reply: 2769646512
	Timestamps
	Time since first frame in this TCP stream: 0.076135000 seconds
	Time since previous frame in this TCP stream: 0.000038000 seconds
	SEQ/ACK analysis
	This is an ACK to the segment in frame: 314
	The RTT to ACK the segment was: 0.000089000 seconds
	iRTT: 0.034470000 seconds
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)

No attribute named ip
Just arrived: Packet (Length: 1324)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0010 .... .... .... .... .... = Traffic Class: 0x02 (DSCP: CS0, ECN: ECT(0))
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..10 .... .... .... .... .... = Explicit Congestion Notification: ECN-Capable Transport codepoint '10' (2)
	.... 1110 1100 1100 0101 1110 = Flow Label: 0xecc5e
	Payload Length: 1280
	Next Header: TCP (6)
	Hop Limit: 50
	Source Address: 2600:1406:1400:68c::1aca
	Destination Address: 2001:420:c0c8:1004::148
Layer TCP:
	Source Port: 443
	Destination Port: 53163
	Stream index: 15
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 1248
	Sequence Number: 2497    (relative sequence number)
	Sequence Number (raw): 2326591915
	Next Sequence Number: 3745    (relative sequence number)
	Acknowledgment Number: 518    (relative ack number)
	Acknowledgment number (raw): 1271920661
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x010 (ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 0... = Push: Not set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······A····
	Window: 501
	Calculated window size: 64128
	Window size scaling factor: 128
	Checksum: 0x49c4 [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 2769646512, TSecr 1998133921
	Length: 10
	Timestamp value: 2769646512
	Timestamp echo reply: 1998133921
	Timestamps
	Time since first frame in this TCP stream: 0.076322000 seconds
	Time since previous frame in this TCP stream: 0.000187000 seconds
	SEQ/ACK analysis
	iRTT: 0.034470000 seconds
	Bytes in flight: 1248
	Bytes sent since last PSH flag: 1248
	TCP payload (1248 bytes)
	TCP segment data (1248 bytes)
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
